GRK_GUQE50_1_12|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
GRK_GUQE50_1_13|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
GRK_GUQE50_1_14|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
GRK_GUQE50_1_15|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
GRK_GUQE50_1_16|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
GRK_GUQE50_1_17|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
GRK_GUQE50_1_18|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
GRK_GUQE50_1_19|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
GRK_GUQE50_1_20|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
GRK_GUQE50_1_21|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
GRK_GUQE50_1_22|1|5|30|31.7|74.95672|7990|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|50|1
GRK_GUQE92_2_1|1|7|65|31.9|75.98226|8060|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|92|1
GRK_GUQE92_2_2|1|7|65|31.9|75.98226|8060|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|92|1
GRK_GUQE92_2_3|1|7|65|31.9|75.98226|8060|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|92|1
GRK_GUQE92_2_4|1|7|65|31.9|75.98226|8060|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|92|1
GRK_GUQE92_2_5|1|7|65|31.9|75.98226|8060|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|92|1
GRK_GUQE92_2_6|1|7|65|31.9|75.98226|8060|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|92|1
GRK_GUQE92_2_7|1|7|65|31.9|75.98226|8060|7500|5|0.4485|336.7618|5|1|0.3|1.1|0.1|5|6|19|6|92|1
GRK_IGOY129_3_1|1|10|37.36736|21.75|269.045|11210.21|25227.27|5|0.4485|336.7618|18|1|0.4|1.15|0.15|5|6|4|23|129|1
GRK_IGOY13_0_1|1|5|55|31.375|77.15859|7115|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|13|1
GRK_IGOY147_4_1|1|10|35.89744|17|210|8111.588|9177.215|5|0.4485|336.7618|10|1|0.3|1.2|0.15|5|6|19|5|147|1
GRK_IGOY51_1_1|1|5|55|33.8|80.64595|7980|3500|5|0.4485|336.7618|4|1|0.2|1.1|0.1|5|6|19|6|51|1
